t,u1,u2,u3,u4,u5,u6,u_norm,e1,e2,e3,e4,e5,e6,e_norm,q1,q2,q3,q4,q5,q6
5.600000000000000533e-01,5.760380035725035097e-02,-1.197538602805467006e-01,1.569082713657595496e-01,-3.580548246812151336e-02,-9.345639794225662871e-05,5.760481329796630912e-02,2.165173118128163043e-01,-1.093340076243709547e-02,-1.268859723360726832e-02,1.593306617421408333e-02,-7.117520793915588229e-04,-1.290293981881518448e-06,-1.093370637071533480e-02,2.558231571592081005e-02,-1.306060159875907845e+00,-2.678076362707226821e-01,-1.738697502630186298e+00,4.399241949091026171e-01,1.576934863304227719e+00,2.583748507440990494e-01
5.733333333333333615e-01,8.109003827337117609e-02,-1.050321383573377260e-01,1.377639639182053066e-01,-3.138274863438379747e-02,-1.337274544171580793e-04,8.109145894603786431e-02,2.101118122772402119e-01,-1.092179100917567425e-02,-1.266690206513976236e-02,1.592270960796060564e-02,-7.097489528309353091e-04,-1.261786009898457905e-06,-1.092209629294060846e-02,2.555512748228443154e-02,-1.305292109204477802e+00,-2.694043544077966423e-01,-1.736605392345309529e+00,4.394467884761943388e-01,1.576933617218921668e+00,2.591429149214050653e-01
5.866666666666666696e-01,9.982317318182221122e-02,-7.621179232601733855e-02,1.000706094276930663e-01,-2.284319763593746500e-02,-1.621432376057092329e-04,9.982491746645502650e-02,1.904570349992630585e-01,-1.091019358386002835e-02,-1.264620289651841034e-02,1.591158122006941511e-02,-7.078969622078545854e-04,-1.236556590455961668e-06,-1.091049854345582659e-02,2.552797067463459524e-02,-1.304210908694166227e+00,-2.708047829192277156e-01,-1.734768539493066752e+00,4.390283518277358077e-01,1.576931834186195758e+00,2.602241343740190338e-01
6.000000000000000888e-01,1.284115238685611948e-01,-4.405501844519608273e-02,5.775079219309931650e-02,-1.248818169680554653e-02,-2.214606046029782348e-04,1.284137610353857928e-01,1.959888156541800264e-01,-1.089860847339974015e-02,-1.260937679852913718e-02,1.587590831606622288e-02,-7.036039384065162494e-04,-1.158244258281371231e-06,-1.089891310917057154e-02,2.547747792794269328e-02,-1.302879933051741990e+00,-2.718209401502411637e-01,-1.733434264700697502e+00,4.387237758592568149e-01,1.576929672276360606e+00,2.615551332735717160e-01
6.133333333333333970e-01,1.601725108546011855e-01,-1.653125627523913468e-02,2.156624704651977781e-02,-4.088437648021275850e-03,-2.734410163517560764e-04,1.601752926704360369e-01,2.281809219755839002e-01,-1.088703566471771467e-02,-1.261145223045412322e-02,1.588524678071223661e-02,-7.051956128139025282e-04,-1.207846653805688675e-06,-1.088733997700774836e-02,2.547447373933692943e-02,-1.301167779400161262e+00,-2.724083403961770067e-01,-1.732664254138122750e+00,4.385572667699659810e-01,1.576926719468299432e+00,2.632673167540433568e-01
6.266666666666667052e-01,1.772394974780895638e-01,-1.818117308561909484e-03,2.187791362640595632e-03,5.265411109936349093e-04,-3.054586553132570973e-04,1.772425663651693295e-01,2.506735513174913610e-01,-1.087547514475106780e-02,-1.259686458336783943e-02,1.586932998222634339e-02,-7.042659911031812214e-04,-1.202636598307549320e-06,-1.087577913390402884e-02,2.544741941420809034e-02,-1.299032145922099923e+00,-2.726287571465135784e-01,-1.732376704177502447e+00,4.385027542679922341e-01,1.576923073588081259e+00,2.654029873229823977e-01
6.400000000000000133e-01,1.795803756708815313e-01,1.608535294802201660e-03,-2.323880627373589667e-03,1.589168386118349494e-03,-3.121682989616342946e-04,1.795834759423289295e-01,2.539880841098557940e-01,-1.086392690045157039e-02,-1.258334949296591176e-02,1.585258945371226247e-02,-7.034971537480672055e-04,-1.200903580134138338e-06,-1.086423056681029564e-02,2.542039732271599017e-02,-1.296668952622392013e+00,-2.726529987106278696e-01,-1.732347533626000580e+00,4.385097748161390641e-01,1.576919000806010551e+00,2.677662215411844571e-01
6.533333333333333215e-01,1.671406240463672310e-01,-6.104023442561630659e-03,7.841374429038769703e-03,-8.585748720027273732e-04,-2.926424825837863216e-04,1.671435019813976852e-01,2.365850956987183840e-01,-1.085239091878342776e-02,-1.257009768524097737e-02,1.583567062572477369e-02,-7.027667580379315382e-04,-1.199988943767493765e-06,-1.085269426269075410e-02,2.539340591477743173e-02,-1.294274547613446957e+00,-2.726315515733639394e-01,-1.732378518701032322e+00,4.385309637279539707e-01,1.576914838562024634e+00,2.701606678870822620e-01
6.666666666666667407e-01,1.557682212344199679e-01,-3.053904900558615174e-02,4.001047874511032970e-02,-8.408952511311119232e-03,-2.742257589512202948e-04,1.557708968048855946e-01,2.261251172329522552e-01,-1.084086718672594429e-02,-1.255632620028057644e-02,1.581924070040319208e-02,-7.019546389033237688e-04,-1.197286624066151717e-06,-1.084117020852382041e-02,2.536647036117035611e-02,-1.292046005959495369e+00,-2.727129385525981498e-01,-1.732273967041978446e+00,4.385195160629939970e-01,1.576910936662256901e+00,2.723892479135008315e-01
6.800000000000000488e-01,1.541687322616936417e-01,-3.639760410733474533e-02,4.806678574103721152e-02,-1.195799326234544407e-02,-2.365559282545617859e-04,1.541713735878393332e-01,2.265282796450311664e-01,-1.082935569127130293e-02,-1.254093391621635689e-02,1.580431821457395358e-02,-7.008860082122758683e-04,-1.189012636793052025e-06,-1.082965839130256569e-02,2.533967612044516621e-02,-1.289969096343036359e+00,-2.731201258726727588e-01,-1.731740493992043550e+00,4.384073966961765656e-01,1.576907280318804006e+00,2.744661932042324892e-01
6.933333333333333570e-01,1.509440102949775042e-01,-1.655417692542494879e-03,4.033031001511164747e-03,-1.025041078789885526e-02,-2.493030594165715247e-04,1.509465899096355257e-01,2.137594584326270031e-01,-1.081785641942634157e-02,-1.237583622895188640e-02,1.559917218358997104e-02,-6.771786247781186319e-04,-6.906203404710709037e-07,-1.081815879803205149e-02,2.511996504449598086e-02,-1.287913513246213837e+00,-2.736054272607706395e-01,-1.731099603515496410e+00,4.382479567860118053e-01,1.576904126239760728e+00,2.765218115187368930e-01
7.066666666666666652e-01,1.462689277573796798e-01,3.243839784981048663e-02,-4.065982546348554522e-02,-8.714397958080652819e-04,-2.619681126302813049e-04,1.462714214431821980e-01,2.132984459734670046e-01,-1.080636935821166489e-02,-1.185792979312694229e-02,1.495061836479294470e-02,-6.637221065912690676e-04,-4.142720291255841403e-07,-1.080667141573288248e-02,2.445677373384570058e-02,-1.285900926442280712e+00,-2.736274994966709784e-01,-1.731045829768809607e+00,4.381112846421730822e-01,1.576900802198968776e+00,2.785344327175320878e-01
7.200000000000000844e-01,1.403035069274279067e-01,6.583392199125030764e-02,-8.590879542720229745e-02,1.619343519657383268e-02,-2.743535908813356347e-04,1.403058934143496250e-01,2.265999709020171948e-01,-1.079489449466031203e-02,-1.133484335898726769e-02,1.429291366235041494e-02,-6.621748203308186476e-04,-3.956049994258137303e-07,-1.079519623143854190e-02,2.379643963721204958e-02,-1.283950674072182219e+00,-2.731949875253403270e-01,-1.731587960774989332e+00,4.380996654448958694e-01,1.576897309290799853e+00,2.804847183367744634e-01
7.333333333333333925e-01,1.389180604302232835e-01,9.878005022039107463e-02,-1.315215094029391629e-01,3.849148424737530716e-02,-2.964114647230765951e-04,1.389204177390147010e-01,2.591026784017684825e-01,-1.078343181582086530e-02,-1.115562248077006657e-02,1.406234991701360570e-02,-6.739254293668395235e-04,-6.645763033219509452e-07,-1.078373323219627977e-02,2.356317207418466564e-02,-1.282079960646483219e+00,-2.723172018987902732e-01,-1.732733411380685373e+00,4.383155779141834074e-01,1.576893651242921024e+00,2.823554635822991266e-01
7.466666666666667007e-01,1.388111108853218867e-01,1.322817625499546623e-01,-1.767041748796696621e-01,5.538353263092390955e-02,-3.189720770345931089e-04,1.388134606839774021e-01,3.005461178012008294e-01,-1.077198130875434146e-02,-1.156342103500129781e-02,1.456154757529848354e-02,-6.998796674788643202e-04,-1.240535716817703360e-06,-1.077228240506711288e-02,2.404826098575408785e-02,-1.280227719840747014e+00,-2.710001345625183689e-01,-1.734487031506057875e+00,4.388287977041485100e-01,1.576889699090058272e+00,2.842077358188195291e-01
7.600000000000000089e-01,1.324162314718339561e-01,1.666274079979851719e-01,-2.212308240629509148e-01,6.400098061303019503e-02,-3.270808168307578643e-04,1.324184681163202704e-01,3.404008110572958046e-01,-1.076054296053552406e-02,-1.232653955356655118e-02,1.549867644568214686e-02,-7.389490371423335091e-04,-2.099268362698580859e-06,-1.076084373712626885e-02,2.498566872750026396e-02,-1.278376905028942634e+00,-2.692363777285189386e-01,-1.736843087171120237e+00,4.395672448058940418e-01,1.576885446129031365e+00,2.860585819612726510e-01
7.733333333333334281e-01,1.195134725677139409e-01,2.016749848609430407e-01,-2.649267492848110250e-01,6.462754536457236687e-02,-3.193616441477901144e-04,1.195154877051653741e-01,3.789501623480132642e-01,-1.074911675825473978e-02,-1.308182874376484506e-02,1.641911544253593647e-02,-7.894799937284702196e-04,-3.204237833731582441e-06,-1.074941721546229800e-02,2.593141657678619399e-02,-1.276611355275984794e+00,-2.670146789552125810e-01,-1.739792831491959513e+00,4.404205912140679580e-01,1.576881085051473619e+00,2.878241615361569750e-01
7.866666666666667362e-01,9.989250740030355957e-02,2.112039283045720195e-01,-2.759519204623844257e-01,6.248489368895330381e-02,-1.898315064051762891e-04,9.989418999253459053e-02,3.802871572147366597e-01,-1.073770268901430569e-02,-1.346769379354118001e-02,1.687358163021812629e-02,-8.493669128082359521e-04,-4.509540090680275171e-06,-1.073800282717751742e-02,2.640872850765225294e-02,-1.275017842308415306e+00,-2.643256791570665065e-01,-1.743325188149090321e+00,4.412822918189287513e-01,1.576876826896218553e+00,2.894177013722258884e-01
8.000000000000000444e-01,7.377041414437715550e-02,1.916770839302618101e-01,-2.498209500859208676e-01,5.598424095210245005e-02,-1.409198770249001965e-04,7.377165732023657774e-02,3.364062991771154532e-01,-1.072630073992941746e-02,-1.347157533900578130e-02,1.684112127623782484e-02,-8.512333547958661484e-04,-4.564367434678473501e-06,-1.072660055938801094e-02,2.638076598844885448e-02,-1.273685942209744626e+00,-2.615096267796723772e-01,-1.747004547088588877e+00,4.421154237347812987e-01,1.576874295809466808e+00,2.907496239054596643e-01
8.133333333333333526e-01,5.192720776975676827e-02,1.897499152677042389e-01,-2.467442753601833405e-01,5.472370640903478911e-02,-1.000322617048214900e-04,5.192808470743449228e-02,3.244617430528051183e-01,-1.071491089813170206e-02,-1.347366382731163270e-02,1.681009978025338469e-02,-8.528310808966210743e-04,-4.613375846673761771e-06,-1.071521039922362917e-02,2.635282647352637370e-02,-1.272702336687819624e+00,-2.589539323272687099e-01,-1.750335493089734573e+00,4.428618802808093058e-01,1.576872416877773020e+00,2.917332460030630514e-01
8.266666666666667718e-01,3.945906878650579791e-02,1.886907119305775982e-01,-2.448221056651185557e-01,5.379501871046968309e-02,-7.663158600504873142e-05,3.945973692888795487e-02,3.186691812046242855e-01,-1.070353315076388867e-02,-1.347560474767872662e-02,1.677920377702868393e-02,-8.544100139458166154e-04,-4.661953091122938986e-06,-1.070383233382754540e-02,2.632491765329278768e-02,-1.272009973917556103e+00,-2.564239334570324047e-01,-1.753625416761203759e+00,4.435915296995962542e-01,1.576871083114284033e+00,2.924256204658286507e-01
8.400000000000000799e-01,3.644285336376296147e-02,1.884851246839702177e-01,-2.440262332738696027e-01,5.318482297707654433e-02,-7.104457765640694023e-05,3.644347075255648105e-02,3.171124143220901415e-01,-1.069216748498380554e-02,-1.347747857426462303e-02,1.674836907310517375e-02,-8.559823454086235017e-04,-4.710366763305273707e-06,-1.069246635035669968e-02,2.629703986140587146e-02,-1.271483853000402675e+00,-2.539080572979579564e-01,-1.756889711503405449e+00,4.443087966157359681e-01,1.576870061359803898e+00,2.929517502915470750e-01
8.533333333333333881e-01,4.295687569666863104e-02,1.891306873489067286e-01,-2.443440705970576499e-01,5.288334406093569279e-02,-8.354315534350079499e-05,4.295760121270843918e-02,3.193144930364186229e-01,-1.068081388796260356e-02,-1.347936486187872873e-02,1.671753175303791750e-02,-8.575602291980288783e-04,-4.758881359201438954e-06,-1.068111243598179882e-02,2.626919346623561580e-02,-1.270997948288885793e+00,-2.513949223021718637e-01,-1.760143394613723711e+00,4.450179275887635733e-01,1.576869114098768065e+00,2.934376632349144920e-01
8.666666666666666963e-01,4.934890785234588573e-02,1.891482129939590362e-01,-2.438460370591025717e-01,5.240187650663315905e-02,-9.586169691732439628e-05,4.934973921125310192e-02,3.207095470757874156e-01,-1.066947234688431223e-02,-1.348134350042951013e-02,1.668662717262758832e-02,-8.591559729276276869e-04,-4.807762435277140867e-06,-1.066977057788687233e-02,2.624137887804130556e-02,-1.270425189946263522e+00,-2.488731798041863286e-01,-1.763401315555017890e+00,4.457230388429094248e-01,1.576868000190030372e+00,2.940104312510838369e-01
8.800000000000000044e-01,4.938733849682411248e-02,1.886011225643242084e-01,-2.426118855197239577e-01,5.171816407189956666e-02,-9.612672650972788697e-05,4.938816975950090921e-02,3.193493207747082341e-01,-1.065814284894806008e-02,-1.348335572517678216e-02,1.665570236741675814e-02,-8.607606137029932825e-04,-4.856815556397720002e-06,-1.065844076327060463e-02,2.621359578308784036e-02,-1.269767204508232217e+00,-2.463512036309336573e-01,-1.766652596049139268e+00,4.464217305296647176e-01,1.576866722034071522e+00,2.946684277739004543e-01
8.933333333333334236e-01,4.967085179733059935e-02,1.889997120597324276e-01,-2.425952985282236740e-01,5.129475500940300359e-02,-9.688253179004816635e-05,4.967168703261584661e-02,3.195919293650856252e-01,-1.064682538136452195e-02,-1.348534796637768096e-02,1.662480050289438793e-02,-8.623659195139410372e-04,-4.905862036608255039e-06,-1.064712297934411467e-02,2.618584386687759086e-02,-1.269108706661607799e+00,-2.438365219967426611e-01,-1.769887421189402232e+00,4.471113060506235470e-01,1.576865440344384695e+00,2.953269367040269877e-01
9.066666666666667318e-01,5.020355810014338199e-02,1.903456899606312258e-01,-2.437878401683058194e-01,5.112134291416058768e-02,-9.814127262109198242e-05,5.020440143023363611e-02,3.214315995705077644e-01,-1.063551993136035989e-02,-1.348740883392007817e-02,1.659384963640730959e-02,-8.639855954788444592e-04,-4.955196686751150992e-06,-1.063581721333228813e-02,2.615812360391984309e-02,-1.268446428637643342e+00,-2.413165258359462051e-01,-1.773122025169778571e+00,4.477952361174155627e-01,1.576864148577294067e+00,2.959892258644618579e-01
9.200000000000000400e-01,5.098967627476700543e-02,1.926409056021826660e-01,-2.461810966966876957e-01,5.118746632948667497e-02,-9.991549368619447209e-05,5.099053187624746214e-02,3.248627387097192676e-01,-1.062422648617422638e-02,-1.348962787452823164e-02,1.656277654063487148e-02,-8.656336017347499023e-04,-5.005119680490111023e-06,-1.062452345247377750e-02,2.613043552131537675e-02,-1.267777047862974849e+00,-2.387785833031377258e-01,-1.776372529705356085e+00,4.484768540229375766e-01,1.576862840026992174e+00,2.966586178835317611e-01
9.333333333333333481e-01,4.171288078704257773e-02,2.045400519258284144e-01,-2.607806283277438464e-01,5.365865251649542395e-02,-8.258545596252254983e-05,4.171358179291567020e-02,3.408847519215625899e-01,-1.061294503305854064e-02,-1.349209561010056291e-02,1.653150625833532672e-02,-8.673241627890071470e-04,-5.055936751041656407e-06,-1.061324168402100199e-02,2.610277995167357631e-02,-1.267097185512644719e+00,-2.362100378951086377e-01,-1.779654944327978550e+00,4.491593535739974996e-01,1.576861507820409791e+00,2.973384916418817525e-01
9.466666666666667673e-01,3.222389731297352344e-02,2.158326200916826643e-01,-2.745000657770579333e-01,5.586055061308246861e-02,-6.474543790121228457e-05,3.222444051624630962e-02,3.565546317728047754e-01,-1.060168203619049621e-02,-1.349571960767725898e-02,1.649927251976546216e-02,-8.691995531782126250e-04,-5.110707369304634540e-06,-1.060197837349763361e-02,2.607515259440877989e-02,-1.266541013768817558e+00,-2.334828372027644150e-01,-1.783132019372348553e+00,4.498748022742176111e-01,1.576860406680997251e+00,2.978946727324540689e-01
9.600000000000000755e-01,3.785138829488068207e-02,2.127373457888077080e-01,-2.698844496454126940e-01,5.441223693579608223e-02,-7.561453662121120996e-05,3.785202431894373054e-02,3.520241398547565015e-01,-1.059044009466436620e-02,-1.350045232943930529e-02,1.646609465125781213e-02,-8.712534988841724726e-04,-5.169298901819274761e-06,-1.059073612064898029e-02,2.604754707300683397e-02,-1.266111361804644675e+00,-2.306050689348753124e-01,-1.786792020249375890e+00,4.506196096157255582e-01,1.576859543408492215e+00,2.983243319393373838e-01
9.733333333333333837e-01,6.129970954799562194e-02,1.884651207921886062e-01,-2.386491722295548401e-01,4.843065204324024930e-02,-1.383766540574795680e-04,6.130171641955722145e-02,3.198962819308004968e-01,-1.057921010369877735e-02,-1.350492525855440107e-02,1.643312730023183121e-02,-8.732723842954648319e-04,-5.227120542183882890e-06,-1.057950581869393503e-02,2.601997196137437532e-02,-1.265606676627379690e+00,-2.277685709910244327e-01,-1.790390479577981475e+00,4.513451061082029980e-01,1.576858535214670454e+00,2.988290255969232589e-01
9.866666666666666918e-01,1.012997095479956089e-01,1.542498279088456714e-01,-1.951925077013426657e-01,4.080363077037026803e-02,-1.945085174388840054e-04,1.013017164195572084e-01,2.899685629414194277e-01,-1.053343918507376742e-02,-1.359781429673390107e-02,1.651384621273610520e-02,-8.891617734652079719e-04,-5.583195092473403065e-06,-1.053372090379900428e-02,2.608277069949813468e-02,-1.264789347166739741e+00,-2.252557027137953582e-01,-1.793572468541042131e+00,4.519908481354462104e-01,1.576856690192616206e+00,2.996463818158505710e-01
1.000000000000000000e+00,1.412997095479956167e-01,1.196334558244492169e-01,-1.507593039854163985e-01,2.953138346435663086e-02,-2.760808586600951202e-04,1.413017164195572162e-01,2.790062603277709830e-01,-1.043640187821104348e-02,-1.371698180982106052e-02,1.663063331912084664e-02,-8.962383377055793687e-04,-5.749705700885954229e-06,-1.043667754455812613e-02,2.614152928035607532e-02,-1.263438684372766518e+00,-2.231990383416775359e-01,-1.796175035310393353e+00,4.525348965457176575e-01,1.576854096745717193e+00,3.009970713681111576e-01
1.013333333333333419e+00,1.812997095479955967e-01,8.470310589464327689e-02,-1.065734575371845155e-01,2.068082724931820729e-02,-3.403808989084722791e-04,1.813017164195572239e-01,2.910330351237928048e-01,-1.048361965285593556e-02,-1.364118324661234283e-02,1.651765209776856480e-02,-8.920216590455609662e-04,-5.673435061304132887e-06,-1.048390038604196661e-02,2.606777501722856022e-02,-1.261554688245460021e+00,-2.216039255973516475e-01,-1.798185159363532293e+00,4.529286483252423778e-01,1.576850415667601979e+00,3.028810942537054629e-01
1.026666666666666838e+00,2.048799139433436500e-01,5.986019436228336155e-02,-7.551728796322840220e-02,1.599540428761375699e-02,-4.037491563748362702e-04,2.048832766082461232e-01,3.057696122790490301e-01,-1.053881481947582799e-02,-1.349934667229835128e-02,1.633010691500480505e-02,-8.771504616067460347e-04,-5.368341275513444089e-06,-1.053910941111801947e-02,2.591936764592232476e-02,-1.259137358784820027e+00,-2.204745508520895569e-01,-1.799606138797361421e+00,4.532043926885664931e-01,1.576845877255616202e+00,3.052984504726330428e-01
1.040000000000000036e+00,2.016585246313652158e-01,7.408906429763743862e-02,-9.327100124391347891e-02,1.904704526762882044e-02,-3.876205122848029897e-04,2.016618215629830957e-01,3.096534516798247760e-01,-1.052762406168872289e-02,-1.349000373835007593e-02,1.630866512266937463e-02,-8.770063230612024086e-04,-5.379538742467104839e-06,-1.052791834051536313e-02,2.589188793701619959e-02,-1.256405626598908754e+00,-2.196764149272589783e-01,-1.800613035970204390e+00,4.534176647457348608e-01,1.576840493933531206e+00,3.080302274940764917e-01
1.053333333333333455e+00,1.768263203507278170e-01,1.082966528465810901e-01,-1.360678935788582899e-01,2.694977683072539640e-02,-3.523234883710406914e-04,1.768292018106494279e-01,3.057861433511930294e-01,-1.051644518693262143e-02,-1.342928870287662946e-02,1.622170452492355253e-02,-8.687506291895630284e-04,-5.216758318660197347e-06,-1.051673915327588915e-02,2.579615609770619100e-02,-1.253716846270490626e+00,-2.186885607366240158e-01,-1.801856649320123127e+00,4.536716253493033868e-01,1.576835325660034037e+00,3.107190517815827668e-01
1.066666666666666652e+00,1.541170042385557049e-01,1.434197622498637748e-01,-1.801063488452475658e-01,3.619960190167421932e-02,-3.253187400765695852e-04,1.541195087096243754e-01,3.190970323720651591e-01,-1.050527818258872870e-02,-1.339240482413961431e-02,1.615856641398405458e-02,-8.676267327052400447e-04,-5.206903521681738312e-06,-1.050557183678080264e-02,2.572812640087220049e-02,-1.251359161999147540e+00,-2.172446053653360742e-01,-1.803670887901174469e+00,4.540309557070463242e-01,1.576830628013522251e+00,3.130767744723912394e-01
1.080000000000000071e+00,1.459997072833786325e-01,1.740554235203151390e-01,-2.179919026868000209e-01,4.245416409776388983e-02,-3.020018187955379198e-04,1.460020732914203423e-01,3.496437147732124329e-01,-1.049412303605246066e-02,-1.346420012492233198e-02,1.622069394278913279e-02,-8.767911753251311779e-04,-5.417314194566813512e-06,-1.049441637842463138e-02,2.579580939845791537e-02,-1.249304268609300106e+00,-2.153323418686712287e-01,-1.806072305885777718e+00,4.545136170657353425e-01,1.576826290430321187e+00,3.151317012551864138e-01
1.093333333333333490e+00,1.350057746365872779e-01,1.910218510557168958e-01,-2.386828738440653075e-01,4.579623631147063806e-02,-2.779385251172489810e-04,1.350079570750425395e-01,3.633317244834750048e-01,-1.048297973473300004e-02,-1.347956533990712913e-02,1.620838643178279526e-02,-8.805605636816871140e-04,-5.512129602536219863e-06,-1.048327276561611399e-02,2.578716273190677366e-02,-1.247357605845521800e+00,-2.130116028884003754e-01,-1.808978864588268287e+00,4.550796725870389636e-01,1.576822263739403596e+00,3.170783955657388020e-01
1.106666666666666687e+00,1.210343888670083190e-01,1.965719087716263913e-01,-2.450226153806429608e-01,4.641675617308834573e-02,-2.507779075468670178e-04,1.210363414328421983e-01,3.607357685968216598e-01,-1.047184826605196406e-02,-1.348218439240245203e-02,1.617710827205165458e-02,-8.823139474873897825e-04,-5.563762177196451830e-06,-1.047214098577686769e-02,2.575989091256028485e-02,-1.245557528850367301e+00,-2.104646448743241471e-01,-1.812161302906189153e+00,4.556902890711920229e-01,1.576818557892401884e+00,3.188785016600728106e-01
