ref_x,ref_y,ref_z,fk_x,fk_y,fk_z,err_x,err_y,err_z,xy_err,xyz_err
7.830483649789340972e-02,-7.488339597317716922e-01,1.000000000000000056e-01,7.830483649789322931e-02,-7.488339597317714702e-01,9.999999999999981126e-02,-1.804112415015879378e-16,2.220446049250313081e-16,-1.942890293094023946e-16,2.860979249076398531e-16,3.458326901067152294e-16
7.744816939658288879e-02,-7.495698067906477746e-01,1.000000000000000056e-01,7.744816939658250021e-02,-7.495698067906462203e-01,9.999999999999975575e-02,-3.885780586188047891e-16,1.554312234475219157e-15,-2.498001805406602216e-16,1.602148379482783059e-15,1.621505337665422008e-15
7.672329723393558898e-02,-7.504786328223191916e-01,1.000000000000000056e-01,7.672329723393554735e-02,-7.504786328223185254e-01,9.999999999999992228e-02,-4.163336342344337027e-17,6.661338147750939243e-16,-8.326672684688674053e-17,6.674335893081556001e-16,6.726075705317044198e-16
7.603137380595403894e-02,-7.515439636389008582e-01,1.000000000000000056e-01,7.603137380595453854e-02,-7.515439636389018574e-01,9.999999999999981126e-02,4.996003610813204432e-16,-9.992007221626408864e-16,-1.942890293094023946e-16,1.117140368961272903e-15,1.133909533813398389e-15
7.527355290864090609e-02,-7.527493250525074675e-01,1.000000000000000056e-01,7.527355290864137793e-02,-7.527493250525083557e-01,9.999999999999997780e-02,4.718447854656915297e-16,-8.881784197001252323e-16,-2.775557561562891351e-17,1.005732771064051649e-15,1.006115688561673910e-15
7.451573201132774549e-02,-7.542869159218006381e-01,1.000000000000000056e-01,7.451573201132803692e-02,-7.542869159218013042e-01,1.000000000000000333e-01,2.914335439641035919e-16,-6.661338147750939243e-16,2.775557561562891351e-17,7.270954337185018248e-16,7.276250007469858663e-16
7.382380858334622320e-02,-7.561677190387037228e-01,1.000000000000000056e-01,7.382380858334651463e-02,-7.561677190387050551e-01,1.000000000000000333e-01,2.914335439641035919e-16,-1.332267629550187849e-15,2.775557561562891351e-17,1.363770709208389463e-15,1.364053121866046900e-15
7.309893642069878461e-02,-7.581034361152246825e-01,1.000000000000000056e-01,7.309893642069857644e-02,-7.581034361152242385e-01,9.999999999999986677e-02,-2.081668171172168513e-16,4.440892098500626162e-16,-1.387778780781445676e-16,4.904575925133239847e-16,5.097135955591513120e-16
7.224226931938834695e-02,-7.598057688633705897e-01,1.000000000000000056e-01,7.224226931938833307e-02,-7.598057688633710338e-01,9.999999999999970024e-02,-1.387778780781445676e-17,-4.440892098500626162e-16,-3.053113317719180486e-16,4.443059973708341306e-16,5.390944523996086112e-16
7.115496107541732784e-02,-7.609864189951492941e-01,1.000000000000000056e-01,7.115496107541748050e-02,-7.609864189951494051e-01,9.999999999999981126e-02,1.526556658859590243e-16,-1.110223024625156540e-16,-1.942890293094023946e-16,1.887583215944766405e-16,2.708836113188719613e-16
6.963931928079103439e-02,-7.613817995043961062e-01,1.000000000000000056e-01,6.963931928079175604e-02,-7.613817995043976605e-01,9.999999999999975575e-02,7.216449660063517513e-16,-1.554312234475219157e-15,-2.498001805406602216e-16,1.713667989781467843e-15,1.731778885828038808e-15
6.776124140484107716e-02,-7.611841092497726446e-01,1.000000000000000056e-01,6.776124140484138247e-02,-7.611841092497730887e-01,1.000000000000001443e-01,3.053113317719180486e-16,-4.440892098500626162e-16,1.387778780781445676e-16,5.389157964038493299e-16,5.564975606931871801e-16
6.581726605955959264e-02,-7.607887287405259436e-01,1.000000000000000056e-01,6.581726605955907916e-02,-7.607887287405241672e-01,9.999999999999975575e-02,-5.134781488891348999e-16,1.776356839400250465e-15,-2.498001805406602216e-16,1.849081780308989064e-15,1.865878763604111106e-15
6.410393185693857854e-02,-7.605910384859024820e-01,1.000000000000000056e-01,6.410393185693856466e-02,-7.605910384859024820e-01,9.999999999999981126e-02,-1.387778780781445676e-17,0.000000000000000000e+00,-1.942890293094023946e-16,1.387778780781445676e-17,1.947840340079970283e-16
6.291777740897017135e-02,-7.609864189951492941e-01,1.000000000000000056e-01,6.291777740897047666e-02,-7.609864189951499602e-01,9.999999999999975575e-02,3.053113317719180486e-16,-6.661338147750939243e-16,-2.498001805406602216e-16,7.327682229021406782e-16,7.741765939973306835e-16
6.253337550453597071e-02,-7.621725605228897304e-01,1.000000000000000056e-01,6.253337550453669236e-02,-7.621725605228916178e-01,9.999999999999992228e-02,7.216449660063517513e-16,-1.887379141862766119e-15,-8.326672684688674053e-17,2.020636405220132711e-15,2.022351312186073568e-15
6.275303373564125597e-02,-7.638858760629592126e-01,1.000000000000000056e-01,6.275303373564067311e-02,-7.638858760629573252e-01,9.999999999999997780e-02,-5.828670879282071837e-16,1.887379141862766119e-15,-2.775557561562891351e-17,1.975331381649301709e-15,1.975526370187524306e-15
6.316489291896362768e-02,-7.658298302334227703e-01,1.000000000000000056e-01,6.316489291896337788e-02,-7.658298302334221042e-01,9.999999999999986677e-02,-2.498001805406602216e-16,6.661338147750939243e-16,-1.387778780781445676e-16,7.114312260401321169e-16,7.248404575000197974e-16
6.335709387118068636e-02,-7.677078876523451001e-01,1.000000000000000056e-01,6.335709387118072800e-02,-7.677078876523454332e-01,9.999999999999981126e-02,4.163336342344337027e-17,-3.330669073875469621e-16,-1.942890293094023946e-16,3.356589068483857213e-16,3.878338931251923560e-16
6.291777740897017135e-02,-7.692235129377912317e-01,1.000000000000000056e-01,6.291777740897057380e-02,-7.692235129377921199e-01,9.999999999999970024e-02,4.024558464266192459e-16,-8.881784197001252323e-16,-3.053113317719180486e-16,9.751059499069721204e-16,1.021785996602185092e-15
6.162728530122676962e-02,-7.704426028413021710e-01,1.000000000000000056e-01,6.162728530122642268e-02,-7.704426028413011718e-01,9.999999999999992228e-02,-3.469446951953614189e-16,9.992007221626408864e-16,-8.326672684688674053e-17,1.057720522961781881e-15,1.060992955911743711e-15
5.976019033683208082e-02,-7.715628476175014905e-01,1.000000000000000056e-01,5.976019033683185877e-02,-7.715628476175010464e-01,9.999999999999997780e-02,-2.220446049250313081e-16,4.440892098500626162e-16,-2.775557561562891351e-17,4.965068306494546235e-16,4.972820174300706344e-16
5.764597986244401895e-02,-7.724854021390773484e-01,1.000000000000000056e-01,5.764597986244354016e-02,-7.724854021390760161e-01,9.999999999999986677e-02,-4.787836793695987581e-16,1.332267629550187849e-15,-1.387778780781445676e-16,1.415687411958574791e-15,1.422473250300981817e-15
5.561414122472038701e-02,-7.731114212787181250e-01,1.000000000000000056e-01,5.561414122472021354e-02,-7.731114212787179030e-01,9.999999999999975575e-02,-1.734723475976807094e-16,2.220446049250313081e-16,-2.498001805406602216e-16,2.817737779804284708e-16,3.765588827202330568e-16
5.399416177031909903e-02,-7.733420599091120895e-01,1.000000000000000056e-01,5.399416177031886310e-02,-7.733420599091114234e-01,9.999999999999986677e-02,-2.359223927328457648e-16,6.661338147750939243e-16,-1.387778780781445676e-16,7.066778860128639382e-16,7.201756272073379271e-16
5.286292188012700621e-02,-7.731114212787181250e-01,1.000000000000000056e-01,5.286292188012690907e-02,-7.731114212787176809e-01,9.999999999999986677e-02,-9.714451465470119729e-17,4.440892098500626162e-16,-1.387778780781445676e-16,4.545902364027964547e-16,4.753015700338288856e-16
5.200076332303890658e-02,-7.724854021390773484e-01,1.000000000000000056e-01,5.200076332303855964e-02,-7.724854021390763492e-01,9.999999999999997780e-02,-3.469446951953614189e-16,9.992007221626408864e-16,-2.775557561562891351e-17,1.057720522961781881e-15,1.058084626422811403e-15
5.129236552772445390e-02,-7.715628476175014905e-01,1.000000000000000056e-01,5.129236552772425267e-02,-7.715628476175006023e-01,9.999999999999970024e-02,-2.012279232133096230e-16,8.881784197001252323e-16,-3.053113317719180486e-16,9.106885210113024077e-16,9.605043423171473029e-16
5.062240792285344071e-02,-7.704426028413021710e-01,1.000000000000000056e-01,5.062240792285323254e-02,-7.704426028413013938e-01,9.999999999999997780e-02,-2.081668171172168513e-16,7.771561172376095783e-16,-2.775557561562891351e-17,8.045527044939629207e-16,8.050313200654400027e-16
4.987556993709552078e-02,-7.692235129377912317e-01,1.000000000000000056e-01,4.987556993709528486e-02,-7.692235129377904546e-01,9.999999999999964473e-02,-2.359223927328457648e-16,7.771561172376095783e-16,-3.608224830031758756e-16,8.121767085755589087e-16,8.887203554511427559e-16
4.911774903978241569e-02,-7.677078876523451001e-01,1.000000000000000056e-01,4.911774903978254753e-02,-7.677078876523454332e-01,9.999999999999986677e-02,1.318389841742373392e-16,-3.330669073875469621e-16,-1.387778780781445676e-16,3.582109469918522738e-16,3.841541122891592126e-16
4.842582561180086564e-02,-7.658298302334227703e-01,1.000000000000000056e-01,4.842582561180041462e-02,-7.658298302334214380e-01,9.999999999999986677e-02,-4.510281037539698445e-16,1.332267629550187849e-15,-1.387778780781445676e-16,1.406543062662205988e-15,1.413372805231178466e-15
4.770095344915345481e-02,-7.638858760629592126e-01,1.000000000000000056e-01,4.770095344915321889e-02,-7.638858760629582134e-01,9.999999999999970024e-02,-2.359223927328457648e-16,9.992007221626408864e-16,-3.053113317719180486e-16,1.026674952729993454e-15,1.071109923337225158e-15
4.684428634784301715e-02,-7.621725605228897304e-01,1.000000000000000056e-01,4.684428634784259388e-02,-7.621725605228882872e-01,9.999999999999975575e-02,-4.232725281383409310e-16,1.443289932012703503e-15,-2.498001805406602216e-16,1.504076281618009190e-15,1.524678848519911527e-15
4.575697810387197029e-02,-7.609864189951492941e-01,1.000000000000000056e-01,4.575697810387224090e-02,-7.609864189951501823e-01,1.000000000000000333e-01,2.706168622523819067e-16,-8.881784197001252323e-16,2.775557561562891351e-17,9.284903830176899262e-16,9.289051422691615776e-16
4.424133630924564908e-02,-7.603274514797380146e-01,1.000000000000000056e-01,4.424133630924585031e-02,-7.603274514797383477e-01,9.999999999999964473e-02,2.012279232133096230e-16,-3.330669073875469621e-16,-3.608224830031758756e-16,3.891352488241670911e-16,5.306779683744404293e-16
4.236325843329574736e-02,-7.599979677220323193e-01,1.000000000000000056e-01,4.236325843329531715e-02,-7.599979677220315422e-01,9.999999999999997780e-02,-4.302114220422481594e-16,7.771561172376095783e-16,-2.775557561562891351e-17,8.882868333007364787e-16,8.887203554511427559e-16
4.041928308801423508e-02,-7.599979677220323193e-01,1.000000000000000056e-01,4.041928308801408937e-02,-7.599979677220314311e-01,9.999999999999986677e-02,-1.457167719820517959e-16,8.881784197001252323e-16,-1.387778780781445676e-16,9.000523778413571409e-16,9.106885210113024077e-16
3.870594888539319323e-02,-7.603274514797380146e-01,1.000000000000000056e-01,3.870594888539361650e-02,-7.603274514797393469e-01,9.999999999999953371e-02,4.232725281383409310e-16,-1.332267629550187849e-15,-4.718447854656915297e-16,1.397890077875903371e-15,1.475375942394027054e-15
3.751979443742481379e-02,-7.609864189951492941e-01,1.000000000000000056e-01,3.751979443742429338e-02,-7.609864189951478508e-01,9.999999999999975575e-02,-5.204170427930421283e-16,1.443289932012703503e-15,-2.498001805406602216e-16,1.534248912751346695e-15,1.554451625647075532e-15
3.712440962143537249e-02,-7.621725605228897304e-01,1.000000000000000056e-01,3.712440962143547657e-02,-7.621725605228903966e-01,9.999999999999986677e-02,1.040834085586084257e-16,-6.661338147750939243e-16,-1.387778780781445676e-16,6.742162969878415378e-16,6.883508658873538133e-16
3.732210202943014865e-02,-7.638858760629592126e-01,1.000000000000000056e-01,3.732210202942967681e-02,-7.638858760629574363e-01,1.000000000000000888e-01,-4.718447854656915297e-16,1.776356839400250465e-15,8.326672684688674053e-17,1.837955691102267038e-15,1.839840881776194652e-15
3.771748684541953445e-02,-7.658298302334227703e-01,1.000000000000000056e-01,3.771748684541931934e-02,-7.658298302334219931e-01,1.000000000000000333e-01,-2.151057110211240797e-16,7.771561172376095783e-16,2.775557561562891351e-17,8.063759033315296504e-16,8.068534374045235319e-16
3.791517925341425510e-02,-7.677078876523451001e-01,1.000000000000000056e-01,3.791517925341487960e-02,-7.677078876523469875e-01,9.999999999999986677e-02,6.245004513516505540e-16,-1.887379141862766119e-15,-1.387778780781445676e-16,1.988014295440816805e-15,1.992852262040746102e-15
3.751979443742481379e-02,-7.692235129377912317e-01,1.000000000000000056e-01,3.751979443742523707e-02,-7.692235129377925640e-01,9.999999999999992228e-02,4.232725281383409310e-16,-1.332267629550187849e-15,-8.326672684688674053e-17,1.397890077875903371e-15,1.400367815119903814e-15
3.640502891456559587e-02,-7.704426028413021710e-01,1.000000000000000056e-01,3.640502891456608159e-02,-7.704426028413036143e-01,9.999999999999981126e-02,4.857225732735059864e-16,-1.443289932012703503e-15,-1.942890293094023946e-16,1.522830340529328502e-15,1.535174411246702808e-15
3.483447256216304355e-02,-7.715628476175014905e-01,1.000000000000000056e-01,3.483447256216357091e-02,-7.715628476175033779e-01,9.999999999999975575e-02,5.273559366969493567e-16,-1.887379141862766119e-15,-2.498001805406602216e-16,1.959669438734029958e-15,1.975526370187524306e-15
3.299758060454532904e-02,-7.724854021390773484e-01,1.000000000000000056e-01,3.299758060454485026e-02,-7.724854021390755721e-01,9.999999999999964473e-02,-4.787836793695987581e-16,1.776356839400250465e-15,-3.608224830031758756e-16,1.839749285232837914e-15,1.874798734999390453e-15
3.108380826604084657e-02,-7.731114212787181250e-01,1.000000000000000056e-01,3.108380826604047881e-02,-7.731114212787169038e-01,9.999999999999981126e-02,-3.677613769070831040e-16,1.221245327087672194e-15,-1.942890293094023946e-16,1.275417021714101533e-15,1.290130538429371058e-15
2.928261077097765730e-02,-7.733420599091120895e-01,1.000000000000000056e-01,2.928261077097708484e-02,-7.733420599091109793e-01,9.999999999999981126e-02,-5.724587470723463412e-16,1.110223024625156540e-15,-1.942890293094023946e-16,1.249121363802361454e-15,1.264140976480653945e-15
2.745121026913760476e-02,-7.731114212787181250e-01,1.000000000000000056e-01,2.745121026913754231e-02,-7.731114212787179030e-01,9.999999999999981126e-02,-6.245004513516505540e-17,2.220446049250313081e-16,-1.942890293094023946e-16,2.306595211858755899e-16,3.015825618693614135e-16
2.546330327763501877e-02,-7.724854021390773484e-01,1.000000000000000056e-01,2.546330327763544552e-02,-7.724854021390793468e-01,9.999999999999992228e-02,4.267419750902945452e-16,-1.998401444325281773e-15,-8.326672684688674053e-17,2.043457130938972854e-15,2.045152902299759868e-15
2.353305657179755039e-02,-7.715628476175014905e-01,1.000000000000000056e-01,2.353305657179687385e-02,-7.715628476174993811e-01,9.999999999999981126e-02,-6.765421556309547668e-16,2.109423746787797427e-15,-1.942890293094023946e-16,2.215260217639916304e-15,2.223763939533159758e-15
2.187463692695285067e-02,-7.704426028413021710e-01,1.000000000000000056e-01,2.187463692695296863e-02,-7.704426028413030592e-01,9.999999999999975575e-02,1.179611963664228824e-16,-8.881784197001252323e-16,-2.498001805406602216e-16,8.959775382615401536e-16,9.301483103609638632e-16
2.070221111842857065e-02,-7.692235129377912317e-01,1.000000000000000056e-01,2.070221111842852901e-02,-7.692235129377911207e-01,9.999999999999986677e-02,-4.163336342344337027e-17,1.110223024625156540e-16,-1.387778780781445676e-16,1.185718710066886779e-16,1.825337997136398292e-16
2.015306554066542688e-02,-7.678396811554273338e-01,1.000000000000000056e-01,2.015306554066520137e-02,-7.678396811554261125e-01,1.000000000000000333e-01,-2.255140518769849223e-16,1.221245327087672194e-15,2.775557561562891351e-17,1.241892401348623698e-15,1.242202523143954148e-15
2.008442234344504085e-02,-7.662252107426695824e-01,1.000000000000000056e-01,2.008442234344443023e-02,-7.662252107426676950e-01,9.999999999999981126e-02,-6.106226635438360972e-16,1.887379141862766119e-15,-1.942890293094023946e-16,1.983698581531982598e-15,1.993190479929600341e-15
2.029035193510619894e-02,-7.644789468268294863e-01,1.000000000000000056e-01,2.029035193510587282e-02,-7.644789468268277099e-01,9.999999999999981126e-02,-3.261280134836397337e-16,1.776356839400250465e-15,-1.942890293094023946e-16,1.806046262437048618e-15,1.816466715624820348e-15
2.056492472398779858e-02,-7.626997345352188873e-01,1.000000000000000056e-01,2.056492472398752450e-02,-7.626997345352175550e-01,9.999999999999964473e-02,-2.740863092043355209e-16,1.332267629550187849e-15,-3.608224830031758756e-16,1.360169232720888658e-15,1.407214697862805991e-15
2.070221111842857065e-02,-7.609864189951492941e-01,1.000000000000000056e-01,2.070221111842873024e-02,-7.609864189951499602e-01,9.999999999999975575e-02,1.595945597898662527e-16,-6.661338147750939243e-16,-2.498001805406602216e-16,6.849851696944542484e-16,7.291123458696106803e-16
2.056492472398779858e-02,-7.592785948510415439e-01,1.000000000000000056e-01,2.056492472398835022e-02,-7.592785948510429872e-01,9.999999999999992228e-02,5.516420653606246560e-16,-1.443289932012703503e-15,-8.326672684688674053e-17,1.545119670486584010e-15,1.547361671983755675e-15
